year,month,day,hour,portugal,spain,date,date_hour
2021,4,16,17,53.66,53.66,2021-04-16,2021-04-16 16:00:00
2021,4,16,18,57.94,57.94,2021-04-16,2021-04-16 17:00:00
2021,4,16,19,64.99,64.99,2021-04-16,2021-04-16 18:00:00
2021,4,16,20,71.07,71.07,2021-04-16,2021-04-16 19:00:00
2021,4,16,21,78.52,78.52,2021-04-16,2021-04-16 20:00:00
2021,4,16,22,80.0,80.0,2021-04-16,2021-04-16 21:00:00
2021,4,16,23,73.94,73.94,2021-04-16,2021-04-16 22:00:00
2021,4,16,24,73.45,73.45,2021-04-16,2021-04-16 23:00:00
2021,4,17,1,72.04,72.04,2021-04-17,2021-04-17 00:00:00
2021,4,17,2,65.99,65.99,2021-04-17,2021-04-17 01:00:00
2021,4,17,3,63.66,63.66,2021-04-17,2021-04-17 02:00:00
2021,4,17,4,60.75,60.75,2021-04-17,2021-04-17 03:00:00
2021,4,17,5,58.4,58.4,2021-04-17,2021-04-17 04:00:00
2021,4,17,6,59.17,59.17,2021-04-17,2021-04-17 05:00:00
2021,4,17,7,65.57,65.57,2021-04-17,2021-04-17 06:00:00
2021,4,17,8,68.2,68.2,2021-04-17,2021-04-17 07:00:00
2021,4,17,9,73.45,73.45,2021-04-17,2021-04-17 08:00:00
2021,4,17,10,72.94,72.94,2021-04-17,2021-04-17 09:00:00
2021,4,17,11,62.58,62.58,2021-04-17,2021-04-17 10:00:00
2021,4,17,12,60.57,60.57,2021-04-17,2021-04-17 11:00:00
2021,4,17,13,62.36,62.36,2021-04-17,2021-04-17 12:00:00
2021,4,17,14,55.77,55.77,2021-04-17,2021-04-17 13:00:00
2021,4,17,15,52.07,52.07,2021-04-17,2021-04-17 14:00:00
2021,4,17,16,51.1,50.77,2021-04-17,2021-04-17 15:00:00
2021,4,17,17,50.84,50.72,2021-04-17,2021-04-17 16:00:00
2021,4,17,18,53.49,53.49,2021-04-17,2021-04-17 17:00:00
2021,4,17,19,59.98,59.98,2021-04-17,2021-04-17 18:00:00
2021,4,17,20,68.01,68.01,2021-04-17,2021-04-17 19:00:00
2021,4,17,21,78.47,78.47,2021-04-17,2021-04-17 20:00:00
2021,4,17,22,77.59,77.59,2021-04-17,2021-04-17 21:00:00
2021,4,17,23,75.63,75.63,2021-04-17,2021-04-17 22:00:00
2021,4,17,24,72.34,72.34,2021-04-17,2021-04-17 23:00:00
2021,4,18,1,72.81,72.81,2021-04-18,2021-04-18 00:00:00
2021,4,18,2,65.53,65.53,2021-04-18,2021-04-18 01:00:00
2021,4,18,3,64.77,64.77,2021-04-18,2021-04-18 02:00:00
2021,4,18,4,62.1,62.1,2021-04-18,2021-04-18 03:00:00
2021,4,18,5,61.02,61.02,2021-04-18,2021-04-18 04:00:00
2021,4,18,6,60.57,60.57,2021-04-18,2021-04-18 05:00:00
2021,4,18,7,60.54,60.54,2021-04-18,2021-04-18 06:00:00
2021,4,18,8,62.62,62.62,2021-04-18,2021-04-18 07:00:00
2021,4,18,9,64.52,64.52,2021-04-18,2021-04-18 08:00:00
2021,4,18,10,63.57,63.57,2021-04-18,2021-04-18 09:00:00
2021,4,18,11,60.01,60.01,2021-04-18,2021-04-18 10:00:00
2021,4,18,12,59.35,59.35,2021-04-18,2021-04-18 11:00:00
2021,4,18,13,59.87,59.87,2021-04-18,2021-04-18 12:00:00
2021,4,18,14,54.89,54.89,2021-04-18,2021-04-18 13:00:00
2021,4,18,15,54.22,54.22,2021-04-18,2021-04-18 14:00:00
2021,4,18,16,51.35,51.35,2021-04-18,2021-04-18 15:00:00
2021,4,18,17,51.34,51.34,2021-04-18,2021-04-18 16:00:00
2021,4,18,18,54.55,54.55,2021-04-18,2021-04-18 17:00:00
2021,4,18,19,64.99,64.99,2021-04-18,2021-04-18 18:00:00
2021,4,18,20,76.08,76.08,2021-04-18,2021-04-18 19:00:00
2021,4,18,21,80.93,80.93,2021-04-18,2021-04-18 20:00:00
2021,4,18,22,82.51,82.51,2021-04-18,2021-04-18 21:00:00
2021,4,18,23,80.49,80.49,2021-04-18,2021-04-18 22:00:00
2021,4,18,24,80.31,80.31,2021-04-18,2021-04-18 23:00:00
2021,4,19,1,81.57,81.57,2021-04-19,2021-04-19 00:00:00
2021,4,19,2,80.18,80.18,2021-04-19,2021-04-19 01:00:00
2021,4,19,3,76.57,76.57,2021-04-19,2021-04-19 02:00:00
2021,4,19,4,72.07,72.07,2021-04-19,2021-04-19 03:00:00
2021,4,19,5,69.07,69.07,2021-04-19,2021-04-19 04:00:00
2021,4,19,6,70.36,70.36,2021-04-19,2021-04-19 05:00:00
2021,4,19,7,84.9,84.9,2021-04-19,2021-04-19 06:00:00
2021,4,19,8,85.0,85.0,2021-04-19,2021-04-19 07:00:00
2021,4,19,9,87.5,87.5,2021-04-19,2021-04-19 08:00:00
2021,4,19,10,86.01,86.01,2021-04-19,2021-04-19 09:00:00
2021,4,19,11,84.51,84.51,2021-04-19,2021-04-19 10:00:00
2021,4,19,12,83.51,83.51,2021-04-19,2021-04-19 11:00:00
2021,4,19,13,80.72,80.72,2021-04-19,2021-04-19 12:00:00
2021,4,19,14,78.04,78.04,2021-04-19,2021-04-19 13:00:00
2021,4,19,15,74.0,74.0,2021-04-19,2021-04-19 14:00:00
2021,4,19,16,69.07,69.07,2021-04-19,2021-04-19 15:00:00
2021,4,19,17,65.16,65.16,2021-04-19,2021-04-19 16:00:00
2021,4,19,18,70.02,70.02,2021-04-19,2021-04-19 17:00:00
2021,4,19,19,79.05,79.05,2021-04-19,2021-04-19 18:00:00
2021,4,19,20,81.57,81.57,2021-04-19,2021-04-19 19:00:00
2021,4,19,21,85.59,85.59,2021-04-19,2021-04-19 20:00:00
2021,4,19,22,87.5,89.5,2021-04-19,2021-04-19 21:00:00
2021,4,19,23,82.31,82.31,2021-04-19,2021-04-19 22:00:00
2021,4,19,24,80.32,80.32,2021-04-19,2021-04-19 23:00:00
2021,4,20,1,77.08,77.08,2021-04-20,2021-04-20 00:00:00
2021,4,20,2,73.63,73.63,2021-04-20,2021-04-20 01:00:00
2021,4,20,3,72.02,72.02,2021-04-20,2021-04-20 02:00:00
2021,4,20,4,68.99,68.99,2021-04-20,2021-04-20 03:00:00
2021,4,20,5,68.61,68.61,2021-04-20,2021-04-20 04:00:00
2021,4,20,6,71.94,71.94,2021-04-20,2021-04-20 05:00:00
2021,4,20,7,83.16,83.16,2021-04-20,2021-04-20 06:00:00
2021,4,20,8,85.95,89.9,2021-04-20,2021-04-20 07:00:00
2021,4,20,9,87.18,92.35,2021-04-20,2021-04-20 08:00:00
2021,4,20,10,90.0,90.0,2021-04-20,2021-04-20 09:00:00
2021,4,20,11,85.0,85.0,2021-04-20,2021-04-20 10:00:00
2021,4,20,12,81.07,81.07,2021-04-20,2021-04-20 11:00:00
2021,4,20,13,78.27,78.27,2021-04-20,2021-04-20 12:00:00
2021,4,20,14,72.1,72.1,2021-04-20,2021-04-20 13:00:00
2021,4,20,15,68.89,68.89,2021-04-20,2021-04-20 14:00:00
2021,4,20,16,66.57,66.57,2021-04-20,2021-04-20 15:00:00
2021,4,20,17,66.01,66.01,2021-04-20,2021-04-20 16:00:00
2021,4,20,18,69.88,69.88,2021-04-20,2021-04-20 17:00:00
2021,4,20,19,81.07,81.07,2021-04-20,2021-04-20 18:00:00
2021,4,20,20,83.02,83.02,2021-04-20,2021-04-20 19:00:00
2021,4,20,21,90.44,90.44,2021-04-20,2021-04-20 20:00:00
2021,4,20,22,90.71,93.92,2021-04-20,2021-04-20 21:00:00
2021,4,20,23,86.91,86.91,2021-04-20,2021-04-20 22:00:00
2021,4,20,24,75.0,75.0,2021-04-20,2021-04-20 23:00:00
2021,4,21,1,81.01,81.01,2021-04-21,2021-04-21 00:00:00
2021,4,21,2,79.01,79.01,2021-04-21,2021-04-21 01:00:00
2021,4,21,3,78.07,78.07,2021-04-21,2021-04-21 02:00:00
2021,4,21,4,78.76,78.76,2021-04-21,2021-04-21 03:00:00
2021,4,21,5,78.07,78.07,2021-04-21,2021-04-21 04:00:00
2021,4,21,6,73.0,73.0,2021-04-21,2021-04-21 05:00:00
2021,4,21,7,81.01,81.01,2021-04-21,2021-04-21 06:00:00
2021,4,21,8,87.61,87.61,2021-04-21,2021-04-21 07:00:00
2021,4,21,9,90.44,92.62,2021-04-21,2021-04-21 08:00:00
2021,4,21,10,90.0,90.0,2021-04-21,2021-04-21 09:00:00
2021,4,21,11,84.61,84.61,2021-04-21,2021-04-21 10:00:00
2021,4,21,12,82.49,82.49,2021-04-21,2021-04-21 11:00:00
2021,4,21,13,78.9,78.9,2021-04-21,2021-04-21 12:00:00
2021,4,21,14,75.0,75.0,2021-04-21,2021-04-21 13:00:00
2021,4,21,15,71.68,71.68,2021-04-21,2021-04-21 14:00:00
2021,4,21,16,67.3,67.3,2021-04-21,2021-04-21 15:00:00
2021,4,21,17,68.34,68.34,2021-04-21,2021-04-21 16:00:00
2021,4,21,18,69.97,69.97,2021-04-21,2021-04-21 17:00:00
2021,4,21,19,80.0,80.0,2021-04-21,2021-04-21 18:00:00
2021,4,21,20,85.06,85.06,2021-04-21,2021-04-21 19:00:00
2021,4,21,21,86.99,86.99,2021-04-21,2021-04-21 20:00:00
2021,4,21,22,86.35,86.35,2021-04-21,2021-04-21 21:00:00
2021,4,21,23,81.56,81.56,2021-04-21,2021-04-21 22:00:00
2021,4,21,24,72.9,72.9,2021-04-21,2021-04-21 23:00:00
2021,4,22,1,73.31,73.31,2021-04-22,2021-04-22 00:00:00
2021,4,22,2,69.07,69.07,2021-04-22,2021-04-22 01:00:00
2021,4,22,3,68.07,68.07,2021-04-22,2021-04-22 02:00:00
2021,4,22,4,69.0,69.0,2021-04-22,2021-04-22 03:00:00
2021,4,22,5,67.26,67.26,2021-04-22,2021-04-22 04:00:00
2021,4,22,6,67.26,67.26,2021-04-22,2021-04-22 05:00:00
2021,4,22,7,74.0,74.0,2021-04-22,2021-04-22 06:00:00
2021,4,22,8,82.57,82.57,2021-04-22,2021-04-22 07:00:00
2021,4,22,9,85.0,85.0,2021-04-22,2021-04-22 08:00:00
2021,4,22,10,83.09,83.09,2021-04-22,2021-04-22 09:00:00
2021,4,22,11,80.18,80.18,2021-04-22,2021-04-22 10:00:00
2021,4,22,12,75.97,75.97,2021-04-22,2021-04-22 11:00:00
2021,4,22,13,72.07,72.07,2021-04-22,2021-04-22 12:00:00
2021,4,22,14,71.05,71.05,2021-04-22,2021-04-22 13:00:00
2021,4,22,15,67.26,67.26,2021-04-22,2021-04-22 14:00:00
2021,4,22,16,65.16,65.16,2021-04-22,2021-04-22 15:00:00
2021,4,22,17,66.01,66.01,2021-04-22,2021-04-22 16:00:00
2021,4,22,18,66.36,66.36,2021-04-22,2021-04-22 17:00:00
2021,4,22,19,69.65,69.65,2021-04-22,2021-04-22 18:00:00
2021,4,22,20,79.6,79.6,2021-04-22,2021-04-22 19:00:00
2021,4,22,21,84.42,84.42,2021-04-22,2021-04-22 20:00:00
2021,4,22,22,85.93,85.93,2021-04-22,2021-04-22 21:00:00
2021,4,22,23,83.03,83.03,2021-04-22,2021-04-22 22:00:00
2021,4,22,24,80.62,80.62,2021-04-22,2021-04-22 23:00:00
2021,4,23,1,82.23,82.23,2021-04-23,2021-04-23 00:00:00
2021,4,23,2,80.62,80.62,2021-04-23,2021-04-23 01:00:00
2021,4,23,3,70.07,70.07,2021-04-23,2021-04-23 02:00:00
2021,4,23,4,66.57,66.57,2021-04-23,2021-04-23 03:00:00
2021,4,23,5,59.72,59.72,2021-04-23,2021-04-23 04:00:00
2021,4,23,6,67.0,67.0,2021-04-23,2021-04-23 05:00:00
2021,4,23,7,77.0,77.0,2021-04-23,2021-04-23 06:00:00
2021,4,23,8,83.73,83.73,2021-04-23,2021-04-23 07:00:00
2021,4,23,9,83.16,83.16,2021-04-23,2021-04-23 08:00:00
2021,4,23,10,78.01,78.01,2021-04-23,2021-04-23 09:00:00
2021,4,23,11,68.56,68.56,2021-04-23,2021-04-23 10:00:00
2021,4,23,12,65.16,65.16,2021-04-23,2021-04-23 11:00:00
2021,4,23,13,60.0,60.0,2021-04-23,2021-04-23 12:00:00
2021,4,23,14,54.6,54.6,2021-04-23,2021-04-23 13:00:00
2021,4,23,15,54.22,54.22,2021-04-23,2021-04-23 14:00:00
2021,4,23,16,52.03,52.03,2021-04-23,2021-04-23 15:00:00
2021,4,23,17,51.24,51.24,2021-04-23,2021-04-23 16:00:00
2021,4,23,18,53.45,53.45,2021-04-23,2021-04-23 17:00:00
2021,4,23,19,64.0,64.0,2021-04-23,2021-04-23 18:00:00
2021,4,23,20,78.02,78.02,2021-04-23,2021-04-23 19:00:00
2021,4,23,21,81.02,81.02,2021-04-23,2021-04-23 20:00:00
2021,4,23,22,78.33,78.33,2021-04-23,2021-04-23 21:00:00
2021,4,23,23,70.9,70.9,2021-04-23,2021-04-23 22:00:00
2021,4,23,24,65.69,65.69,2021-04-23,2021-04-23 23:00:00
2021,4,24,1,68.51,68.51,2021-04-24,2021-04-24 00:00:00
2021,4,24,2,64.5,64.5,2021-04-24,2021-04-24 01:00:00
2021,4,24,3,61.4,61.4,2021-04-24,2021-04-24 02:00:00
2021,4,24,4,56.86,56.86,2021-04-24,2021-04-24 03:00:00
2021,4,24,5,54.89,54.89,2021-04-24,2021-04-24 04:00:00
2021,4,24,6,54.55,54.55,2021-04-24,2021-04-24 05:00:00
2021,4,24,7,57.95,57.95,2021-04-24,2021-04-24 06:00:00
2021,4,24,8,57.51,57.51,2021-04-24,2021-04-24 07:00:00
2021,4,24,9,55.75,55.75,2021-04-24,2021-04-24 08:00:00
2021,4,24,10,54.68,54.68,2021-04-24,2021-04-24 09:00:00
2021,4,24,11,54.55,54.55,2021-04-24,2021-04-24 10:00:00
2021,4,24,12,52.03,52.03,2021-04-24,2021-04-24 11:00:00
2021,4,24,13,50.4,50.4,2021-04-24,2021-04-24 12:00:00
2021,4,24,14,50.4,50.4,2021-04-24,2021-04-24 13:00:00
2021,4,24,15,49.51,49.51,2021-04-24,2021-04-24 14:00:00
2021,4,24,16,40.0,40.0,2021-04-24,2021-04-24 15:00:00
2021,4,24,17,32.07,32.07,2021-04-24,2021-04-24 16:00:00
2021,4,24,18,46.71,46.71,2021-04-24,2021-04-24 17:00:00
2021,4,24,19,55.2,55.2,2021-04-24,2021-04-24 18:00:00
2021,4,24,20,67.65,67.65,2021-04-24,2021-04-24 19:00:00
2021,4,24,21,73.43,73.43,2021-04-24,2021-04-24 20:00:00
2021,4,24,22,77.0,77.0,2021-04-24,2021-04-24 21:00:00
2021,4,24,23,73.57,73.57,2021-04-24,2021-04-24 22:00:00
2021,4,24,24,66.36,66.36,2021-04-24,2021-04-24 23:00:00
2021,4,25,1,68.07,68.07,2021-04-25,2021-04-25 00:00:00
2021,4,25,2,65.16,65.16,2021-04-25,2021-04-25 01:00:00
2021,4,25,3,61.07,61.07,2021-04-25,2021-04-25 02:00:00
2021,4,25,4,61.07,61.07,2021-04-25,2021-04-25 03:00:00
2021,4,25,5,57.75,57.75,2021-04-25,2021-04-25 04:00:00
2021,4,25,6,56.01,56.01,2021-04-25,2021-04-25 05:00:00
2021,4,25,7,56.01,56.01,2021-04-25,2021-04-25 06:00:00
2021,4,25,8,54.89,54.89,2021-04-25,2021-04-25 07:00:00
2021,4,25,9,54.55,54.55,2021-04-25,2021-04-25 08:00:00
2021,4,25,10,55.2,55.2,2021-04-25,2021-04-25 09:00:00
2021,4,25,11,55.2,55.2,2021-04-25,2021-04-25 10:00:00
2021,4,25,12,54.7,54.7,2021-04-25,2021-04-25 11:00:00
2021,4,25,13,54.55,54.55,2021-04-25,2021-04-25 12:00:00
2021,4,25,14,54.55,54.55,2021-04-25,2021-04-25 13:00:00
2021,4,25,15,53.52,53.52,2021-04-25,2021-04-25 14:00:00
2021,4,25,16,50.0,50.0,2021-04-25,2021-04-25 15:00:00
2021,4,25,17,50.0,50.0,2021-04-25,2021-04-25 16:00:00
2021,4,25,18,50.4,50.4,2021-04-25,2021-04-25 17:00:00
2021,4,25,19,54.7,54.7,2021-04-25,2021-04-25 18:00:00
2021,4,25,20,65.93,65.93,2021-04-25,2021-04-25 19:00:00
2021,4,25,21,76.33,76.33,2021-04-25,2021-04-25 20:00:00
2021,4,25,22,88.09,88.09,2021-04-25,2021-04-25 21:00:00
2021,4,25,23,86.58,86.58,2021-04-25,2021-04-25 22:00:00
2021,4,25,24,81.79,81.79,2021-04-25,2021-04-25 23:00:00
2021,4,26,1,78.0,78.0,2021-04-26,2021-04-26 00:00:00
2021,4,26,2,74.75,74.75,2021-04-26,2021-04-26 01:00:00
2021,4,26,3,71.75,71.75,2021-04-26,2021-04-26 02:00:00
2021,4,26,4,72.5,72.5,2021-04-26,2021-04-26 03:00:00
2021,4,26,5,69.66,69.66,2021-04-26,2021-04-26 04:00:00
2021,4,26,6,75.0,75.0,2021-04-26,2021-04-26 05:00:00
2021,4,26,7,78.75,78.75,2021-04-26,2021-04-26 06:00:00
2021,4,26,8,81.96,81.96,2021-04-26,2021-04-26 07:00:00
2021,4,26,9,83.85,83.85,2021-04-26,2021-04-26 08:00:00
2021,4,26,10,82.29,82.29,2021-04-26,2021-04-26 09:00:00
2021,4,26,11,80.0,80.0,2021-04-26,2021-04-26 10:00:00
2021,4,26,12,78.23,78.23,2021-04-26,2021-04-26 11:00:00
2021,4,26,13,76.71,76.71,2021-04-26,2021-04-26 12:00:00
2021,4,26,14,74.75,74.75,2021-04-26,2021-04-26 13:00:00
2021,4,26,15,71.54,71.54,2021-04-26,2021-04-26 14:00:00
2021,4,26,16,67.26,67.26,2021-04-26,2021-04-26 15:00:00
2021,4,26,17,66.36,66.36,2021-04-26,2021-04-26 16:00:00
2021,4,26,18,68.75,68.75,2021-04-26,2021-04-26 17:00:00
2021,4,26,19,69.56,69.56,2021-04-26,2021-04-26 18:00:00
2021,4,26,20,79.41,79.41,2021-04-26,2021-04-26 19:00:00
2021,4,26,21,82.29,82.29,2021-04-26,2021-04-26 20:00:00
2021,4,26,22,86.01,86.01,2021-04-26,2021-04-26 21:00:00
2021,4,26,23,78.81,78.81,2021-04-26,2021-04-26 22:00:00
2021,4,26,24,75.53,75.53,2021-04-26,2021-04-26 23:00:00
2021,4,27,1,82.54,82.54,2021-04-27,2021-04-27 00:00:00
2021,4,27,2,79.94,79.94,2021-04-27,2021-04-27 01:00:00
2021,4,27,3,79.01,79.01,2021-04-27,2021-04-27 02:00:00
2021,4,27,4,78.06,78.06,2021-04-27,2021-04-27 03:00:00
2021,4,27,5,75.96,75.96,2021-04-27,2021-04-27 04:00:00
2021,4,27,6,76.12,76.12,2021-04-27,2021-04-27 05:00:00
2021,4,27,7,79.91,79.91,2021-04-27,2021-04-27 06:00:00
2021,4,27,8,82.94,82.94,2021-04-27,2021-04-27 07:00:00
2021,4,27,9,85.32,85.32,2021-04-27,2021-04-27 08:00:00
2021,4,27,10,81.59,81.59,2021-04-27,2021-04-27 09:00:00
2021,4,27,11,80.54,80.54,2021-04-27,2021-04-27 10:00:00
2021,4,27,12,80.18,80.18,2021-04-27,2021-04-27 11:00:00
2021,4,27,13,79.91,79.91,2021-04-27,2021-04-27 12:00:00
2021,4,27,14,78.86,78.86,2021-04-27,2021-04-27 13:00:00
2021,4,27,15,75.75,75.75,2021-04-27,2021-04-27 14:00:00
2021,4,27,16,68.01,68.01,2021-04-27,2021-04-27 15:00:00
2021,4,27,17,66.36,66.36,2021-04-27,2021-04-27 16:00:00
2021,4,27,18,66.36,66.36,2021-04-27,2021-04-27 17:00:00
2021,4,27,19,74.09,74.09,2021-04-27,2021-04-27 18:00:00
2021,4,27,20,80.35,80.35,2021-04-27,2021-04-27 19:00:00
2021,4,27,21,80.87,80.87,2021-04-27,2021-04-27 20:00:00
2021,4,27,22,83.99,83.99,2021-04-27,2021-04-27 21:00:00
2021,4,27,23,80.0,80.0,2021-04-27,2021-04-27 22:00:00
2021,4,27,24,74.22,74.22,2021-04-27,2021-04-27 23:00:00
2021,4,28,1,76.75,76.75,2021-04-28,2021-04-28 00:00:00
2021,4,28,2,73.96,73.96,2021-04-28,2021-04-28 01:00:00
2021,4,28,3,73.25,73.25,2021-04-28,2021-04-28 02:00:00
2021,4,28,4,72.5,72.5,2021-04-28,2021-04-28 03:00:00
2021,4,28,5,68.49,68.49,2021-04-28,2021-04-28 04:00:00
2021,4,28,6,69.75,69.75,2021-04-28,2021-04-28 05:00:00
2021,4,28,7,73.99,73.99,2021-04-28,2021-04-28 06:00:00
2021,4,28,8,81.48,81.48,2021-04-28,2021-04-28 07:00:00
2021,4,28,9,85.57,85.57,2021-04-28,2021-04-28 08:00:00
2021,4,28,10,84.0,84.0,2021-04-28,2021-04-28 09:00:00
2021,4,28,11,79.65,79.65,2021-04-28,2021-04-28 10:00:00
2021,4,28,12,78.95,78.95,2021-04-28,2021-04-28 11:00:00
2021,4,28,13,76.75,76.75,2021-04-28,2021-04-28 12:00:00
2021,4,28,14,76.71,76.71,2021-04-28,2021-04-28 13:00:00
2021,4,28,15,70.0,70.0,2021-04-28,2021-04-28 14:00:00
2021,4,28,16,62.57,62.57,2021-04-28,2021-04-28 15:00:00
2021,4,28,17,59.18,59.18,2021-04-28,2021-04-28 16:00:00
2021,4,28,18,65.71,65.71,2021-04-28,2021-04-28 17:00:00
2021,4,28,19,71.4,71.4,2021-04-28,2021-04-28 18:00:00
2021,4,28,20,77.99,77.99,2021-04-28,2021-04-28 19:00:00
2021,4,28,21,78.0,78.0,2021-04-28,2021-04-28 20:00:00
2021,4,28,22,81.01,81.01,2021-04-28,2021-04-28 21:00:00
2021,4,28,23,76.75,76.75,2021-04-28,2021-04-28 22:00:00
2021,4,28,24,71.29,71.29,2021-04-28,2021-04-28 23:00:00
2021,4,29,1,76.75,76.75,2021-04-29,2021-04-29 00:00:00
2021,4,29,2,70.68,70.68,2021-04-29,2021-04-29 01:00:00
2021,4,29,3,66.75,66.75,2021-04-29,2021-04-29 02:00:00
2021,4,29,4,66.36,66.36,2021-04-29,2021-04-29 03:00:00
2021,4,29,5,65.0,65.0,2021-04-29,2021-04-29 04:00:00
2021,4,29,6,65.16,65.16,2021-04-29,2021-04-29 05:00:00
2021,4,29,7,71.77,71.77,2021-04-29,2021-04-29 06:00:00
2021,4,29,8,79.9,79.9,2021-04-29,2021-04-29 07:00:00
2021,4,29,9,85.08,85.08,2021-04-29,2021-04-29 08:00:00
2021,4,29,10,84.5,84.5,2021-04-29,2021-04-29 09:00:00
2021,4,29,11,80.0,80.0,2021-04-29,2021-04-29 10:00:00
2021,4,29,12,78.4,78.4,2021-04-29,2021-04-29 11:00:00
2021,4,29,13,77.16,77.16,2021-04-29,2021-04-29 12:00:00
2021,4,29,14,77.02,77.02,2021-04-29,2021-04-29 13:00:00
2021,4,29,15,73.35,73.35,2021-04-29,2021-04-29 14:00:00
2021,4,29,16,66.75,66.75,2021-04-29,2021-04-29 15:00:00
2021,4,29,17,65.0,65.0,2021-04-29,2021-04-29 16:00:00
2021,4,29,18,68.34,68.34,2021-04-29,2021-04-29 17:00:00
2021,4,29,19,69.0,69.0,2021-04-29,2021-04-29 18:00:00
2021,4,29,20,76.65,76.65,2021-04-29,2021-04-29 19:00:00
2021,4,29,21,82.47,82.47,2021-04-29,2021-04-29 20:00:00
2021,4,29,22,86.7,86.7,2021-04-29,2021-04-29 21:00:00
2021,4,29,23,82.5,82.5,2021-04-29,2021-04-29 22:00:00
2021,4,29,24,76.75,76.75,2021-04-29,2021-04-29 23:00:00
2021,4,30,1,84.75,84.75,2021-04-30,2021-04-30 00:00:00
2021,4,30,2,82.62,82.62,2021-04-30,2021-04-30 01:00:00
2021,4,30,3,80.5,80.5,2021-04-30,2021-04-30 02:00:00
2021,4,30,4,80.5,80.5,2021-04-30,2021-04-30 03:00:00
2021,4,30,5,80.0,80.0,2021-04-30,2021-04-30 04:00:00
2021,4,30,6,80.63,80.63,2021-04-30,2021-04-30 05:00:00
2021,4,30,7,84.02,84.02,2021-04-30,2021-04-30 06:00:00
2021,4,30,8,84.51,84.51,2021-04-30,2021-04-30 07:00:00
2021,4,30,9,90.0,90.0,2021-04-30,2021-04-30 08:00:00
2021,4,30,10,87.22,87.22,2021-04-30,2021-04-30 09:00:00
2021,4,30,11,80.63,80.63,2021-04-30,2021-04-30 10:00:00
2021,4,30,12,77.95,77.95,2021-04-30,2021-04-30 11:00:00
2021,4,30,13,82.06,82.06,2021-04-30,2021-04-30 12:00:00
2021,4,30,14,77.75,77.75,2021-04-30,2021-04-30 13:00:00
2021,4,30,15,75.0,75.0,2021-04-30,2021-04-30 14:00:00
2021,4,30,16,73.88,73.88,2021-04-30,2021-04-30 15:00:00
2021,4,30,17,67.5,67.5,2021-04-30,2021-04-30 16:00:00
2021,4,30,18,69.64,69.64,2021-04-30,2021-04-30 17:00:00
2021,4,30,19,75.55,75.55,2021-04-30,2021-04-30 18:00:00
2021,4,30,20,79.06,79.06,2021-04-30,2021-04-30 19:00:00
2021,4,30,21,80.96,80.96,2021-04-30,2021-04-30 20:00:00
2021,4,30,22,83.16,83.16,2021-04-30,2021-04-30 21:00:00
2021,4,30,23,76.11,76.11,2021-04-30,2021-04-30 22:00:00
2021,4,30,24,68.86,68.86,2021-04-30,2021-04-30 23:00:00
2021,5,1,1,69.29,69.29,2021-05-01,2021-05-01 00:00:00
2021,5,1,2,64.6,64.6,2021-05-01,2021-05-01 01:00:00
2021,5,1,3,61.08,61.08,2021-05-01,2021-05-01 02:00:00
2021,5,1,4,59.93,59.93,2021-05-01,2021-05-01 03:00:00
2021,5,1,5,59.9,59.9,2021-05-01,2021-05-01 04:00:00
2021,5,1,6,58.0,58.0,2021-05-01,2021-05-01 05:00:00
2021,5,1,7,56.86,56.86,2021-05-01,2021-05-01 06:00:00
2021,5,1,8,56.55,56.55,2021-05-01,2021-05-01 07:00:00
2021,5,1,9,57.38,57.38,2021-05-01,2021-05-01 08:00:00
2021,5,1,10,56.21,56.21,2021-05-01,2021-05-01 09:00:00
2021,5,1,11,54.7,54.7,2021-05-01,2021-05-01 10:00:00
2021,5,1,12,53.39,53.39,2021-05-01,2021-05-01 11:00:00
2021,5,1,13,53.13,53.13,2021-05-01,2021-05-01 12:00:00
2021,5,1,14,51.4,51.4,2021-05-01,2021-05-01 13:00:00
2021,5,1,15,49.59,49.59,2021-05-01,2021-05-01 14:00:00
2021,5,1,16,45.53,45.53,2021-05-01,2021-05-01 15:00:00
2021,5,1,17,48.98,48.98,2021-05-01,2021-05-01 16:00:00
2021,5,1,18,50.47,50.47,2021-05-01,2021-05-01 17:00:00
2021,5,1,19,54.4,54.4,2021-05-01,2021-05-01 18:00:00
2021,5,1,20,61.01,61.01,2021-05-01,2021-05-01 19:00:00
2021,5,1,21,68.69,68.69,2021-05-01,2021-05-01 20:00:00
2021,5,1,22,81.06,81.06,2021-05-01,2021-05-01 21:00:00
2021,5,1,23,81.52,81.52,2021-05-01,2021-05-01 22:00:00
2021,5,1,24,71.01,71.01,2021-05-01,2021-05-01 23:00:00
