year,month,day,hour,portugal,spain
2005,9,7,2,7.702000000000001,46.28999999999999
2005,9,7,3,7.01,42.13
2005,9,7,4,6.739,40.5
2005,9,7,5,6.669,40.08
2005,9,7,6,6.96,41.83
2005,9,7,7,7.702000000000001,46.28999999999999
2005,9,7,8,8.361,50.25
2005,9,7,9,8.652000000000001,52.0
2005,9,7,10,8.447000000000001,50.77
2005,9,7,11,13.144,79.0
2005,9,7,12,13.158,79.08
2005,9,7,13,14.565,87.53999999999999
2005,9,7,14,13.645,82.01
2005,9,7,15,12.156,73.06
2005,9,7,16,11.915,71.61
2005,9,7,17,12.895,77.5
2005,9,7,18,14.254,85.67
2005,9,7,19,19.421,116.72
2005,9,7,20,13.313,80.00999999999999
2005,9,7,21,12.203,73.34
2005,9,7,22,19.421,116.72
2005,9,7,23,9.041,54.34
2005,9,7,24,7.772,46.71
2005,9,8,1,7.712000000000001,46.35
2005,9,8,2,7.268,43.68000000000001
2005,9,8,3,6.734,40.47
2005,9,8,4,6.655,40.0
2005,9,8,5,6.655,40.0
2005,9,8,6,6.689,40.2
2005,9,8,7,7.298999999999999,43.87
2005,9,8,8,7.937,47.7
2005,9,8,9,7.955,47.81
2005,9,8,10,9.983,60.0
2005,9,8,11,13.229,79.51
2005,9,8,12,13.555,81.47
2005,9,8,13,14.254,85.67
2005,9,8,14,13.855,83.27
2005,9,8,15,11.928,71.69
2005,9,8,16,11.763,70.7
2005,9,8,17,13.144,79.0
2005,9,8,18,13.855,83.27
2005,9,8,19,13.855,83.27
2005,9,8,20,12.479,75.0
2005,9,8,21,12.479,75.0
2005,9,8,22,18.302,110.0
2005,9,8,23,11.526,69.27000000000001
2005,9,8,24,7.937,47.7
2005,9,9,1,7.632000000000001,45.87
2005,9,9,2,7.268,43.68000000000001
2005,9,9,3,6.803999999999999,40.88999999999999
2005,9,9,4,6.689,40.2
2005,9,9,5,6.65,39.97
2005,9,9,6,6.65,39.97
2005,9,9,7,6.803999999999999,40.88999999999999
2005,9,9,8,7.644,45.94
2005,9,9,9,7.769,46.69
2005,9,9,10,8.166,49.080000000000005
2005,9,9,11,10.815,65.0
2005,9,9,12,11.011,66.17999999999999
2005,9,9,13,12.179,73.2
2005,9,9,14,11.647,70.0
2005,9,9,15,8.596,51.66
2005,9,9,16,8.361,50.25
2005,9,9,17,8.744,52.55
2005,9,9,18,11.011,66.17999999999999
2005,9,9,19,11.542,69.37
2005,9,9,20,8.923,53.63
2005,9,9,21,9.213,55.370000000000005
2005,9,9,22,13.725,82.49000000000001
2005,9,9,23,8.264,49.67
2005,9,9,24,7.619,45.79
2005,9,10,1,8.552,51.4
2005,9,10,2,7.724,46.42
2005,9,10,3,7.268,43.68000000000001
2005,9,10,4,7.153,42.99
2005,9,10,5,6.803999999999999,40.88999999999999
2005,9,10,6,6.689,40.2
2005,9,10,7,6.689,40.2
2005,9,10,8,6.734,40.47
2005,9,10,9,6.689,40.2
2005,9,10,10,7.176,43.13
2005,9,10,11,8.469,50.9
2005,9,10,12,8.885,53.4
2005,9,10,13,9.218,55.4
2005,9,10,14,9.983,60.0
2005,9,10,15,8.166,49.080000000000005
2005,9,10,16,7.74,46.52
2005,9,10,17,7.572,45.510000000000005
2005,9,10,18,7.457000000000001,44.82
2005,9,10,19,7.379,44.35
2005,9,10,20,7.379,44.35
2005,9,10,21,7.857,47.22
2005,9,10,22,13.389,80.47
2005,9,10,23,9.218,55.4
2005,9,10,24,7.724,46.42
2005,9,11,1,6.882999999999999,41.37
2005,9,11,2,6.803999999999999,40.88999999999999
2005,9,11,3,6.65,39.97
2005,9,11,4,6.348,38.15
2005,9,11,5,6.348,38.15
2005,9,11,6,6.348,38.15
2005,9,11,7,6.348,38.15
2005,9,11,8,6.331,38.05
2005,9,11,9,6.297999999999999,37.85
2005,9,11,10,6.65,39.97
2005,9,11,11,6.803999999999999,40.88999999999999
2005,9,11,12,7.268,43.68000000000001
2005,9,11,13,7.64,45.92
2005,9,11,14,7.802,46.89
2005,9,11,15,7.808,46.93000000000001
2005,9,11,16,7.652,45.99
2005,9,11,17,7.404,44.5
2005,9,11,18,7.268,43.68000000000001
2005,9,11,19,7.268,43.68000000000001
2005,9,11,20,7.404,44.5
2005,9,11,21,8.07,48.5
2005,9,11,22,13.311,80.0
2005,9,11,23,12.479,75.0
2005,9,11,24,9.71,58.36
2005,9,12,1,7.101,42.68
2005,9,12,2,6.65,39.97
2005,9,12,3,6.331,38.05
2005,9,12,4,6.027,36.22
2005,9,12,5,5.982,35.95
2005,9,12,6,5.982,35.95
2005,9,12,7,6.689,40.2
2005,9,12,8,7.268,43.68000000000001
2005,9,12,9,7.777,46.74
2005,9,12,10,8.885,53.4
2005,9,12,11,10.664,64.09
2005,9,12,12,11.782,70.81
2005,9,12,13,12.487,75.05
2005,9,12,14,12.088,72.64999999999999
2005,9,12,15,9.283,55.79
2005,9,12,16,9.615,57.79
2005,9,12,17,10.74,64.55
2005,9,12,18,11.04,66.35
2005,9,12,19,10.296,61.88
2005,9,12,20,8.81,52.95
2005,9,12,21,8.908,53.54
2005,9,12,22,10.815,65.0
2005,9,12,23,7.86,47.24
2005,9,12,24,6.973,41.91
2005,9,13,1,6.803999999999999,40.88999999999999
2005,9,13,2,6.689,40.2
2005,9,13,3,6.202999999999999,37.28
2005,9,13,4,5.982,35.95
2005,9,13,5,5.982,35.95
2005,9,13,6,6.027,36.22
2005,9,13,7,6.734,40.47
2005,9,13,8,8.318999999999999,50.0
2005,9,13,9,8.947000000000001,53.77000000000001
2005,9,13,10,9.615,57.79
2005,9,13,11,10.91,65.57000000000001
2005,9,13,12,11.877,71.38
2005,9,13,13,12.524,75.27
2005,9,13,14,12.0,72.12
2005,9,13,15,10.74,64.55
2005,9,13,16,10.815,65.0
2005,9,13,17,11.319,68.03
2005,9,13,18,12.394,74.49
2005,9,13,19,11.655,70.05
2005,9,13,20,10.815,65.0
2005,9,13,21,11.088,66.64
2005,9,13,22,12.541,75.37
2005,9,13,23,8.95,53.78999999999999
2005,9,13,24,7.654,46.0
2005,9,14,1,7.905,47.510000000000005
2005,9,14,2,7.268,43.68000000000001
2005,9,14,3,6.734,40.47
2005,9,14,4,6.689,40.2
2005,9,14,5,6.689,40.2
2005,9,14,6,6.734,40.47
2005,9,14,7,7.947999999999999,47.77
2005,9,14,8,9.615,57.79
2005,9,14,9,10.817,65.01
2005,9,14,10,10.727,64.47
2005,9,14,11,11.692,70.27
2005,9,14,12,12.138,72.95
2005,9,14,13,13.073,78.57000000000001
2005,9,14,14,12.356,74.26
2005,9,14,15,10.823,65.05
2005,9,14,16,10.823,65.05
2005,9,14,17,11.702,70.33
2005,9,14,18,12.59,75.67
2005,9,14,19,11.702,70.33
2005,9,14,20,10.487,63.03
2005,9,14,21,11.151,67.02000000000001
2005,9,14,22,12.59,75.67
2005,9,14,23,9.318,56.0
2005,9,14,24,7.808,46.93000000000001
2005,9,15,1,7.457000000000001,44.82
2005,9,15,2,7.101,42.68
2005,9,15,3,6.689,40.2
2005,9,15,4,6.65,39.97
2005,9,15,5,6.65,39.97
2005,9,15,6,6.689,40.2
2005,9,15,7,7.268,43.68000000000001
2005,9,15,8,8.885,53.4
2005,9,15,9,9.318,56.0
2005,9,15,10,11.61,69.78
2005,9,15,11,12.148,73.01
2005,9,15,12,13.316,80.03
2005,9,15,13,17.604,105.8
2005,9,15,14,14.148,85.03
2005,9,15,15,12.148,73.01
2005,9,15,16,12.148,73.01
2005,9,15,17,12.541,75.37
2005,9,15,18,13.73,82.52000000000001
2005,9,15,19,12.832,77.12
2005,9,15,20,12.148,73.01
2005,9,15,21,12.832,77.12
2005,9,15,22,17.604,105.8
2005,9,15,23,10.296,61.88
2005,9,15,24,8.214,49.370000000000005
2005,9,16,1,7.905,47.510000000000005
2005,9,16,2,7.587000000000001,45.6
2005,9,16,3,7.196000000000001,43.25
2005,9,16,4,7.071000000000001,42.5
2005,9,16,5,7.007999999999999,42.12
2005,9,16,6,7.153,42.99
2005,9,16,7,7.739,46.51
2005,9,16,8,8.61,51.75
2005,9,16,9,9.213,55.370000000000005
2005,9,16,10,10.815,65.0
2005,9,16,11,11.702,70.33
2005,9,16,12,12.832,77.12
2005,9,16,13,14.966,89.94999999999999
2005,9,16,14,13.316,80.03
2005,9,16,15,10.986,66.03
2005,9,16,16,10.9,65.51
2005,9,16,17,10.9,65.51
2005,9,16,18,10.981,66.0
2005,9,16,19,10.113,60.78
2005,9,16,20,9.213,55.370000000000005
2005,9,16,21,9.462,56.870000000000005
2005,9,16,22,10.113,60.78
2005,9,16,23,7.882999999999999,47.38
2005,9,16,24,6.689,40.2
2005,9,17,1,7.798999999999999,46.870000000000005
2005,9,17,2,7.417000000000001,44.58
2005,9,17,3,7.101,42.68
2005,9,17,4,6.65,39.97
2005,9,17,5,6.331,38.05
2005,9,17,6,6.027,36.22
2005,9,17,7,6.027,36.22
2005,9,17,8,6.331,38.05
2005,9,17,9,6.331,38.05
2005,9,17,10,7.081,42.56
2005,9,17,11,8.402000000000001,50.5
2005,9,17,12,8.652000000000001,52.0
2005,9,17,13,8.402000000000001,50.5
2005,9,17,14,7.942,47.73
2005,9,17,15,7.268,43.68000000000001
2005,9,17,16,6.78,40.75
2005,9,17,17,6.734,40.47
2005,9,17,18,6.734,40.47
2005,9,17,19,6.734,40.47
2005,9,17,20,6.734,40.47
2005,9,17,21,7.843,47.13999999999999
2005,9,17,22,10.95,65.81
2005,9,17,23,7.587000000000001,45.6
2005,9,17,24,7.101,42.68
2005,9,18,1,6.689,40.2
2005,9,18,2,6.331,38.05
2005,9,18,3,5.765,34.65
2005,9,18,4,5.433,32.65
2005,9,18,5,4.992,30.0
2005,9,18,6,4.75,28.55
2005,9,18,7,4.992,30.0
2005,9,18,8,4.992,30.0
2005,9,18,9,2.496,15.0
2005,9,18,10,5.718999999999999,34.37
2005,9,18,11,6.65,39.97
2005,9,18,12,6.689,40.2
2005,9,18,13,6.973,41.91
2005,9,18,14,7.176,43.13
2005,9,18,15,7.101,42.68
2005,9,18,16,6.689,40.2
2005,9,18,17,6.689,40.2
2005,9,18,18,6.689,40.2
2005,9,18,19,6.689,40.2
2005,9,18,20,6.734,40.47
2005,9,18,21,7.905,47.510000000000005
2005,9,18,22,11.647,70.0
2005,9,18,23,10.986,66.03
2005,9,18,24,8.226,49.44
2005,9,19,1,6.689,40.2
2005,9,19,2,6.689,40.2
2005,9,19,3,6.572,39.5
2005,9,19,4,6.297999999999999,37.85
2005,9,19,5,6.297999999999999,37.85
2005,9,19,6,6.331,38.05
2005,9,19,7,7.101,42.68
2005,9,19,8,8.081,48.57
2005,9,19,9,8.509,51.14
2005,9,19,10,9.243,55.55
2005,9,19,11,10.025,60.25
2005,9,19,12,10.95,65.81
2005,9,19,13,11.642,69.97000000000001
2005,9,19,14,10.986,66.03
2005,9,19,15,9.243,55.55
2005,9,19,16,9.983,60.0
2005,9,19,17,10.9,65.51
2005,9,19,18,12.163,73.1
2005,9,19,19,11.902,71.53
2005,9,19,20,10.877,65.37
2005,9,19,21,12.191,73.27000000000001
2005,9,19,22,15.035,90.36
2005,9,19,23,9.243,55.55
2005,9,19,24,7.541,45.32
2005,9,20,1,7.153,42.99
2005,9,20,2,6.689,40.2
2005,9,20,3,6.572,39.5
2005,9,20,4,6.297999999999999,37.85
2005,9,20,5,6.0360000000000005,36.28
2005,9,20,6,6.297999999999999,37.85
2005,9,20,7,6.734,40.47
2005,9,20,8,7.97,47.9
2005,9,20,9,8.875,53.34
2005,9,20,10,9.567,57.5
2005,9,20,11,10.72,64.42999999999999
2005,9,20,12,10.986,66.03
2005,9,20,13,12.163,73.1
2005,9,20,14,11.642,69.97000000000001
2005,9,20,15,9.983,60.0
2005,9,20,16,10.815,65.0
2005,9,20,17,10.986,66.03
2005,9,20,18,12.163,73.1
2005,9,20,19,11.564,69.5
2005,9,20,20,10.863,65.28999999999999
2005,9,20,21,12.622,75.86
2005,9,20,22,13.316,80.03
2005,9,20,23,8.91,53.55
2005,9,20,24,7.268,43.68000000000001
2005,9,21,1,7.737,46.5
2005,9,21,2,7.153,42.99
2005,9,21,3,6.734,40.47
2005,9,21,4,6.689,40.2
2005,9,21,5,6.65,39.97
2005,9,21,6,6.689,40.2
2005,9,21,7,7.153,42.99
2005,9,21,8,8.509,51.14
2005,9,21,9,9.983,60.0
2005,9,21,10,10.9,65.51
2005,9,21,11,11.66,70.07999999999998
2005,9,21,12,13.316,80.03
2005,9,21,13,15.035,90.36
2005,9,21,14,13.313,80.00999999999999
2005,9,21,15,10.976,65.97
2005,9,21,16,10.986,66.03
2005,9,21,17,11.226,67.47000000000001
2005,9,21,18,12.446,74.80000000000001
2005,9,21,19,11.655,70.05
2005,9,21,20,10.785,64.82000000000001
2005,9,21,21,13.316,80.03
2005,9,21,22,16.639,100.0
2005,9,21,23,10.785,64.82000000000001
2005,9,21,24,8.08,48.56
2005,9,22,1,7.97,47.9
2005,9,22,2,7.9,47.48
2005,9,22,3,7.155,43.0
2005,9,22,4,7.061,42.44
2005,9,22,5,6.94,41.71
2005,9,22,6,7.007999999999999,42.12
2005,9,22,7,7.9,47.48
2005,9,22,8,8.842,53.14
2005,9,22,9,9.985,60.010000000000005
2005,9,22,10,10.9,65.51
2005,9,22,11,12.191,73.27000000000001
2005,9,22,12,12.735,76.53999999999999
2005,9,22,13,15.035,90.36
2005,9,22,14,13.316,80.03
2005,9,22,15,10.986,66.03
2005,9,22,16,11.126,66.87
2005,9,22,17,11.380999999999998,68.4
2005,9,22,18,12.735,76.53999999999999
2005,9,22,19,12.479,75.0
2005,9,22,20,10.9,65.51
2005,9,22,21,13.025,78.28
2005,9,22,22,15.64,94.0
2005,9,22,23,9.985,60.010000000000005
2005,9,22,24,8.011000000000001,48.150000000000006
2005,9,23,1,7.767,46.68
2005,9,23,2,7.061,42.44
2005,9,23,3,6.546,39.34
2005,9,23,4,6.464,38.85
2005,9,23,5,6.464,38.85
2005,9,23,6,6.464,38.85
2005,9,23,7,6.94,41.71
2005,9,23,8,7.922000000000001,47.61
2005,9,23,9,8.081,48.57
2005,9,23,10,8.842,53.14
2005,9,23,11,10.877,65.37
2005,9,23,12,11.380999999999998,68.4
2005,9,23,13,12.735,76.53999999999999
2005,9,23,14,12.191,73.27000000000001
2005,9,23,15,10.817,65.01
2005,9,23,16,9.983,60.0
2005,9,23,17,9.667,58.1
2005,9,23,18,10.925,65.66
2005,9,23,19,10.815,65.0
2005,9,23,20,9.065,54.48
2005,9,23,21,11.323,68.05
2005,9,23,22,11.380999999999998,68.4
2005,9,23,23,8.398,50.47
2005,9,23,24,6.962999999999999,41.85
2005,9,24,1,7.684,46.18000000000001
2005,9,24,2,6.973,41.91
2005,9,24,3,6.546,39.34
2005,9,24,4,6.464,38.85
2005,9,24,5,6.117999999999999,36.77
2005,9,24,6,5.945,35.73
2005,9,24,7,6.087999999999999,36.59
2005,9,24,8,6.546,39.34
2005,9,24,9,6.609,39.72
2005,9,24,10,7.544,45.34
2005,9,24,11,8.429,50.66
2005,9,24,12,9.985,60.010000000000005
2005,9,24,13,10.354,62.23
2005,9,24,14,9.985,60.010000000000005
2005,9,24,15,7.962999999999999,47.86000000000001
2005,9,24,16,7.487,45.0
2005,9,24,17,7.121,42.8
2005,9,24,18,7.121,42.8
2005,9,24,19,7.121,42.8
2005,9,24,20,7.487,45.0
2005,9,24,21,10.863,65.28999999999999
2005,9,24,22,12.627,75.89
2005,9,24,23,8.486,51.0
2005,9,24,24,7.546,45.35
2005,9,25,1,7.973,47.92
2005,9,25,2,6.424,38.61
2005,9,25,3,6.343999999999999,38.13
2005,9,25,4,5.852,35.17
2005,9,25,5,5.433,32.65
2005,9,25,6,5.433,32.65
2005,9,25,7,5.433,32.65
2005,9,25,8,5.589,33.59
2005,9,25,9,4.992,30.0
2005,9,25,10,5.893,35.42
2005,9,25,11,6.424,38.61
2005,9,25,12,6.822,41.0
2005,9,25,13,6.973,41.91
2005,9,25,14,7.121,42.8
2005,9,25,15,7.121,42.8
2005,9,25,16,6.424,38.61
2005,9,25,17,6.377999999999999,38.33
2005,9,25,18,6.343999999999999,38.13
2005,9,25,19,6.098,36.65
2005,9,25,20,6.377999999999999,38.33
2005,9,25,21,7.393,44.43000000000001
2005,9,25,22,10.985,66.02000000000001
2005,9,25,23,8.774,52.73
2005,9,25,24,6.825,41.02
2005,9,26,1,6.377999999999999,38.33
2005,9,26,2,5.893,35.42
2005,9,26,3,5.158,31.0
2005,9,26,4,4.992,30.0
2005,9,26,5,4.992,30.0
2005,9,26,6,4.992,30.0
2005,9,26,7,5.997000000000001,36.04
2005,9,26,8,7.71,46.34
2005,9,26,9,7.78,46.760000000000005
2005,9,26,10,9.273,55.73
2005,9,26,11,10.557,63.45
2005,9,26,12,11.754,70.64
2005,9,26,13,12.424,74.67
2005,9,26,14,11.536,69.33
2005,9,26,15,10.354,62.23
2005,9,26,16,10.354,62.23
2005,9,26,17,10.9,65.51
2005,9,26,18,11.323,68.05
2005,9,26,19,11.155,67.03999999999999
2005,9,26,20,10.354,62.23
2005,9,26,21,12.424,74.67
2005,9,26,22,13.311,80.0
2005,9,26,23,9.767,58.7
2005,9,26,24,6.93,41.65
2005,9,27,1,6.825,41.02
2005,9,27,2,6.377999999999999,38.33
2005,9,27,3,6.12,36.78
2005,9,27,4,5.893,35.42
2005,9,27,5,5.893,35.42
2005,9,27,6,5.997000000000001,36.04
2005,9,27,7,6.655,40.0
2005,9,27,8,8.607000000000001,51.72999999999999
2005,9,27,9,8.818,53.0
2005,9,27,10,9.476,56.95
2005,9,27,11,10.354,62.23
2005,9,27,12,10.815,65.0
2005,9,27,13,11.155,67.03999999999999
2005,9,27,14,10.9,65.51
2005,9,27,15,9.803,58.92
2005,9,27,16,9.803,58.92
2005,9,27,17,10.569,63.52
2005,9,27,18,10.985,66.02000000000001
2005,9,27,19,10.815,65.0
2005,9,27,20,9.692,58.25
2005,9,27,21,11.754,70.64
2005,9,27,22,11.970999999999998,71.95
2005,9,27,23,8.568999999999999,51.5
2005,9,27,24,6.803999999999999,40.88999999999999
2005,9,28,1,6.424,38.61
2005,9,28,2,6.343999999999999,38.13
2005,9,28,3,5.824,35.0
2005,9,28,4,5.266,31.65
2005,9,28,5,5.2,31.25
2005,9,28,6,5.4910000000000005,33.0
2005,9,28,7,6.424,38.61
2005,9,28,8,7.709,46.33
2005,9,28,9,8.281,49.77
2005,9,28,10,8.977,53.95
2005,9,28,11,9.273,55.73
2005,9,28,12,10.722,64.44
2005,9,28,13,10.9,65.51
2005,9,28,14,10.863,65.28999999999999
2005,9,28,15,9.273,55.73
2005,9,28,16,9.273,55.73
2005,9,28,17,10.354,62.23
2005,9,28,18,10.986,66.03
2005,9,28,19,10.659,64.06
2005,9,28,20,9.273,55.73
2005,9,28,21,12.0,72.12
2005,9,28,22,11.647,70.0
2005,9,28,23,8.398,50.47
2005,9,28,24,6.655,40.0
2005,9,29,1,6.825,41.02
2005,9,29,2,6.424,38.61
2005,9,29,3,6.343999999999999,38.13
2005,9,29,4,5.893,35.42
2005,9,29,5,5.852,35.17
2005,9,29,6,5.893,35.42
2005,9,29,7,6.757000000000001,40.61
2005,9,29,8,8.492,51.04
2005,9,29,9,8.652000000000001,52.0
2005,9,29,10,9.772,58.72999999999999
2005,9,29,11,10.557,63.45
2005,9,29,12,11.567,69.52000000000001
2005,9,29,13,13.81,83.0
2005,9,29,14,11.567,69.52000000000001
2005,9,29,15,10.068,60.510000000000005
2005,9,29,16,10.031,60.29
2005,9,29,17,10.155,61.03
2005,9,29,18,10.557,63.45
2005,9,29,19,10.158,61.05
2005,9,29,20,9.772,58.72999999999999
2005,9,29,21,12.627,75.89
2005,9,29,22,11.639,69.95
2005,9,29,23,7.882000000000001,47.370000000000005
2005,9,29,24,6.424,38.61
2005,9,30,1,6.655,40.0
2005,9,30,2,6.353,38.18
2005,9,30,3,5.968,35.87
2005,9,30,4,5.8420000000000005,35.11
2005,9,30,5,5.824,35.0
2005,9,30,6,5.8420000000000005,35.11
2005,9,30,7,6.457000000000001,38.81
2005,9,30,8,8.281,49.77
2005,9,30,9,8.805,52.92000000000001
2005,9,30,10,9.772,58.72999999999999
2005,9,30,11,10.068,60.510000000000005
2005,9,30,12,10.394,62.470000000000006
2005,9,30,13,11.11,66.77000000000001
2005,9,30,14,10.491,63.05
2005,9,30,15,10.068,60.510000000000005
2005,9,30,16,10.031,60.29
2005,9,30,17,10.394,62.470000000000006
2005,9,30,18,11.11,66.77000000000001
2005,9,30,19,10.602,63.720000000000006
2005,9,30,20,10.118,60.81
2005,9,30,21,14.238,85.57000000000001
2005,9,30,22,13.311,80.0
2005,9,30,23,9.983,60.0
2005,9,30,24,7.699,46.27
2005,10,1,1,10.823,65.05
2005,10,1,2,9.299,55.88999999999999
2005,10,1,3,7.541,45.32
2005,10,1,4,7.422000000000001,44.61
2005,10,1,5,6.797000000000001,40.85
2005,10,1,6,6.729,40.44
2005,10,1,7,6.775,40.72
2005,10,1,8,7.468999999999999,44.89
2005,10,1,9,7.468999999999999,44.89
2005,10,1,10,9.878,59.370000000000005
2005,10,1,11,11.597,69.7
2005,10,1,12,12.479,75.0
2005,10,1,13,11.92,71.64
2005,10,1,14,11.229,67.49
2005,10,1,15,9.798,58.88999999999999
2005,10,1,16,7.388999999999999,44.41
2005,10,1,17,6.399,38.46
2005,10,1,18,6.399,38.46
2005,10,1,19,6.353,38.18
2005,10,1,20,6.399,38.46
2005,10,1,21,8.384,50.39
2005,10,1,22,10.025,60.25
2005,10,1,23,7.468999999999999,44.89
2005,10,1,24,6.489,39.0
2005,10,2,1,6.777,40.73
2005,10,2,2,6.459,38.81999999999999
2005,10,2,3,6.318,37.97
2005,10,2,4,6.127999999999999,36.830000000000005
2005,10,2,5,5.955,35.79
2005,10,2,6,5.882999999999999,35.36
2005,10,2,7,5.955,35.79
2005,10,2,8,5.97,35.88
2005,10,2,9,5.882999999999999,35.36
2005,10,2,10,5.759,34.61
2005,10,2,11,6.127999999999999,36.830000000000005
2005,10,2,12,6.509,39.12
2005,10,2,13,6.509,39.12
2005,10,2,14,6.81,40.93
2005,10,2,15,6.509,39.12
2005,10,2,16,6.459,38.81999999999999
2005,10,2,17,6.353,38.18
2005,10,2,18,6.318,37.97
2005,10,2,19,5.824,35.0
2005,10,2,20,6.1160000000000005,36.760000000000005
2005,10,2,21,7.885,47.39
2005,10,2,22,10.401,62.510000000000005
2005,10,2,23,9.798,58.88999999999999
2005,10,2,24,6.509,39.12
2005,10,3,1,6.353,38.18
2005,10,3,2,6.127999999999999,36.830000000000005
2005,10,3,3,5.8420000000000005,35.11
2005,10,3,4,5.759,34.61
2005,10,3,5,5.577000000000001,33.52
2005,10,3,6,5.158,31.0
2005,10,3,7,5.687,34.18
2005,10,3,8,7.541,45.32
2005,10,3,9,7.494,45.03999999999999
2005,10,3,10,7.657,46.02
2005,10,3,11,8.384,50.39
2005,10,3,12,8.963,53.870000000000005
2005,10,3,13,9.299,55.88999999999999
2005,10,3,14,8.792,52.84
2005,10,3,15,7.65,45.98
2005,10,3,16,7.83,47.06
2005,10,3,17,8.318999999999999,50.0
2005,10,3,18,9.699,58.29
2005,10,3,19,9.699,58.29
2005,10,3,20,8.318999999999999,50.0
2005,10,3,21,10.158,61.05
2005,10,3,22,10.304,61.92999999999999
2005,10,3,23,7.632000000000001,45.87
2005,10,3,24,6.401,38.47
2005,10,4,1,5.759,34.61
2005,10,4,2,5.331,32.04
2005,10,4,3,4.992,30.0
2005,10,4,4,5.083,30.55
2005,10,4,5,5.158,31.0
2005,10,4,6,5.257999999999999,31.6
2005,10,4,7,5.824,35.0
2005,10,4,8,7.541,45.32
2005,10,4,9,8.214,49.370000000000005
2005,10,4,10,9.338,56.120000000000005
2005,10,4,11,10.101,60.71000000000001
2005,10,4,12,10.507,63.150000000000006
2005,10,4,13,10.95,65.81
2005,10,4,14,9.526,57.25
2005,10,4,15,9.715,58.38999999999999
2005,10,4,16,9.151,55.0
2005,10,4,17,9.338,56.120000000000005
2005,10,4,18,9.878,59.370000000000005
2005,10,4,19,9.798,58.88999999999999
2005,10,4,20,9.842,59.15
2005,10,4,21,10.986,66.03
2005,10,4,22,10.414,62.59
2005,10,4,23,8.526,51.24
2005,10,4,24,6.509,39.12
2005,10,5,1,6.098,36.65
2005,10,5,2,6.318,37.97
2005,10,5,3,5.824,35.0
2005,10,5,4,5.704,34.28
2005,10,5,5,5.577000000000001,33.52
2005,10,5,6,5.824,35.0
2005,10,5,7,6.1160000000000005,36.760000000000005
2005,10,5,8,8.363,50.26
2005,10,5,9,9.65,58.0
2005,10,5,10,10.086,60.620000000000005
2005,10,5,11,10.614,63.78999999999999
2005,10,5,12,11.597,69.7
2005,10,5,13,11.323,68.05
2005,10,5,14,11.64,69.96000000000001
2005,10,5,15,9.903,59.52000000000001
2005,10,5,16,10.101,60.71000000000001
2005,10,5,17,10.304,61.92999999999999
2005,10,5,18,10.71,64.37
2005,10,5,19,10.025,60.25
2005,10,5,20,9.798,58.88999999999999
2005,10,5,21,12.479,75.0
2005,10,5,22,11.226,67.47000000000001
2005,10,5,23,8.717,52.39
2005,10,5,24,6.752000000000001,40.58
2005,10,6,1,6.789,40.8
2005,10,6,2,6.398,38.45
2005,10,6,3,6.229,37.44
2005,10,6,4,6.14,36.9
2005,10,6,5,6.14,36.9
2005,10,6,6,6.229,37.44
2005,10,6,7,7.121,42.8
2005,10,6,8,10.401,62.510000000000005
2005,10,6,9,10.632,63.9
2005,10,6,10,10.817,65.01
2005,10,6,11,10.823,65.05
2005,10,6,12,11.486,69.03
2005,10,6,13,11.813,71.0
2005,10,6,14,11.664,70.1
2005,10,6,15,10.815,65.0
2005,10,6,16,10.815,65.0
2005,10,6,17,10.817,65.01
2005,10,6,18,11.226,67.47000000000001
2005,10,6,19,11.226,67.47000000000001
2005,10,6,20,11.486,69.03
2005,10,6,21,19.71,118.45999999999998
2005,10,6,22,13.313,80.00999999999999
2005,10,6,23,10.401,62.510000000000005
2005,10,6,24,7.454,44.8
2005,10,7,1,7.414,44.56
2005,10,7,2,6.659,40.02
2005,10,7,3,6.353,38.18
2005,10,7,4,6.318,37.97
2005,10,7,5,6.318,37.97
2005,10,7,6,6.323,38.0
2005,10,7,7,7.224,43.42
2005,10,7,8,10.05,60.4
2005,10,7,9,10.155,61.03
2005,10,7,10,10.380999999999998,62.39
2005,10,7,11,10.491,63.05
2005,10,7,12,10.380999999999998,62.39
2005,10,7,13,11.486,69.03
2005,10,7,14,10.380999999999998,62.39
2005,10,7,15,9.842,59.15
2005,10,7,16,9.878,59.370000000000005
2005,10,7,17,10.191,61.25
2005,10,7,18,10.491,63.05
2005,10,7,19,10.380999999999998,62.39
2005,10,7,20,10.644,63.97
2005,10,7,21,14.602,87.75999999999999
2005,10,7,22,11.496,69.09
2005,10,7,23,9.358,56.24
2005,10,7,24,7.237999999999999,43.5
2005,10,8,1,9.877,59.36
2005,10,8,2,8.943,53.75
2005,10,8,3,7.476,44.93000000000001
2005,10,8,4,7.321000000000001,44.0
2005,10,8,5,7.155,43.0
2005,10,8,6,6.905,41.5
2005,10,8,7,6.988,42.0
2005,10,8,8,6.837000000000001,41.09
2005,10,8,9,7.412000000000001,44.55
2005,10,8,10,9.937,59.720000000000006
2005,10,8,11,11.482,69.00999999999999
2005,10,8,12,12.03,72.30000000000001
2005,10,8,13,12.9,77.52999999999999
2005,10,8,14,12.537,75.35
2005,10,8,15,11.457,68.86
2005,10,8,16,10.066,60.5
2005,10,8,17,8.86,53.25
2005,10,8,18,8.802,52.9
2005,10,8,19,9.026,54.25
2005,10,8,20,10.294,61.870000000000005
2005,10,8,21,14.146,85.02000000000001
2005,10,8,22,15.807,95.0
